order_item_id,order_id,product_id,quantity,unit_price,total_price,created_at
1000051,1000017,1000016,2,3219.9,6791.66,2025-02-14 14:16:10.130250
1000052,1000018,1000020,2,169.01,274.23,2025-02-06 14:16:10.130250
1000053,1000018,1000037,1,234.53,190.27,2025-02-06 14:16:10.130250
1000054,1000018,1000020,1,163.67,132.78,2025-02-06 14:16:10.130250
1000055,1000018,1000012,2,150.02,243.4,2025-02-06 14:16:10.130250
1000056,1000018,1000033,2,53.74,87.19,2025-02-06 14:16:10.130250
1000057,1000019,1000029,1,129.89,136.99,2025-02-14 14:16:10.130250
1000058,1000019,1000007,7,135.24,998.44,2025-02-14 14:16:10.130250
1000059,1000019,1000040,3,40.08,126.8,2025-02-14 14:16:10.130250
1000060,1000019,1000013,2,105.26,222.03,2025-02-14 14:16:10.130250
1000061,1000019,1000038,2,121.79,256.88,2025-02-14 14:16:10.130250
1000062,1000020,1000028,1,345.04,307.91,2025-02-16 14:16:10.130250
1000063,1000021,1000045,3,133.49,487.34,2025-02-15 14:16:10.130250
1000064,1000022,1000043,1,373.05,302.64,2025-02-13 14:16:10.130250
1000065,1000022,1000022,4,838.04,2719.46,2025-02-13 14:16:10.130250
1000066,1000022,1000020,2,154.57,250.8,2025-02-13 14:16:10.130250
1000067,1000022,1000014,6,965.94,4701.77,2025-02-13 14:16:10.130250
1000068,1000022,1000050,1,608.47,493.63,2025-02-13 14:16:10.130250
1000069,1000022,1000043,3,355.71,865.72,2025-02-13 14:16:10.130250
1000070,1000023,1000005,3,18.98,46.19,2025-02-13 14:16:10.130250
1000071,1000023,1000023,4,45.35,147.15,2025-02-13 14:16:10.130250
1000072,1000023,1000041,1,62.52,50.72,2025-02-13 14:16:10.130250
1000073,1000024,1000006,1,9.12,7.4,2025-02-13 14:16:10.130250
1000074,1000024,1000005,2,19.48,31.61,2025-02-13 14:16:10.130250
1000075,1000024,1000030,6,79.47,386.83,2025-02-13 14:16:10.130250
1000076,1000025,1000046,4,604.61,2158.2,2025-02-16 14:16:10.130250
1000077,1000025,1000001,3,923.53,2472.44,2025-02-16 14:16:10.130250
1000078,1000025,1000017,2,783.43,1398.24,2025-02-16 14:16:10.130250
1000079,1000026,1000042,4,457.59,1559.13,2025-01-27 14:16:10.130250
1000080,1000026,1000017,1,854.43,727.82,2025-01-27 14:16:10.130250
1000081,1000026,1000047,2,81.63,139.07,2025-01-27 14:16:10.130250
1000082,1000027,1000008,2,316.49,359.46,2025-02-03 14:16:10.130250
1000083,1000027,1000008,2,307.27,348.99,2025-02-03 14:16:10.130250
1000084,1000027,1000040,2,37.98,43.13,2025-02-03 14:16:10.130250
1000085,1000027,1000008,2,328.11,372.65,2025-02-03 14:16:10.130250
1000086,1000028,1000044,1,1216.93,1332.78,2025-01-29 14:16:10.130250
1000087,1000029,1000027,2,1114.83,1808.83,2025-02-13 14:16:10.130250
1000088,1000030,1000022,2,904.09,2200.34,2025-01-23 14:16:10.130250
1000089,1000030,1000014,1,941.5,1145.7,2025-01-23 14:16:10.130250
1000090,1000030,1000032,2,512.41,1247.09,2025-01-23 14:16:10.130250
1000091,1000031,1000038,2,123.48,390.67,2025-01-24 14:16:10.130250
1000092,1000031,1000010,1,1286.55,2035.26,2025-01-24 14:16:10.130250
1000093,1000031,1000040,1,37.75,59.72,2025-01-24 14:16:10.130250
1000094,1000032,1000025,4,68.34,288.29,2025-02-14 14:16:10.130250
1000095,1000032,1000048,1,174.33,183.85,2025-02-14 14:16:10.130250
1000096,1000033,1000013,4,102.36,332.17,2025-02-13 14:16:10.130250
1000097,1000034,1000011,2,88.14,114.41,2025-02-11 14:16:10.130250
1000098,1000034,1000019,2,180.17,233.86,2025-02-11 14:16:10.130250
1000099,1000034,1000049,5,267.22,867.15,2025-02-11 14:16:10.130250
1000100,1000034,1000011,4,97.34,252.71,2025-02-11 14:16:10.130250
1000101,1000035,1000033,2,56.65,64.34,2025-02-17 14:16:10.130250
1000102,1000035,1000013,4,102.68,233.23,2025-02-17 14:16:10.130250
1000103,1000035,1000011,2,90.91,103.25,2025-02-17 14:16:10.130250
1000104,1000035,1000011,2,105.64,119.98,2025-02-17 14:16:10.130250
1000105,1000035,1000015,4,130.41,296.22,2025-02-17 14:16:10.130250
1000106,1000036,1000012,3,135.11,328.84,2025-02-06 14:16:10.130250
1000107,1000036,1000019,1,165.49,134.26,2025-02-06 14:16:10.130250
1000108,1000036,1000015,2,111.27,180.54,2025-02-06 14:16:10.130250
1000109,1000037,1000028,4,352.32,1486.27,2025-02-07 14:16:10.130250
1000110,1000037,1000025,1,66.22,69.84,2025-02-07 14:16:10.130250
1000111,1000037,1000016,1,2866.68,3023.31,2025-02-07 14:16:10.130250
1000112,1000037,1000002,1,1031.33,1087.68,2025-02-07 14:16:10.130250
1000113,1000037,1000018,2,74.92,158.03,2025-02-07 14:16:10.130250
1000114,1000037,1000017,3,724.16,2291.18,2025-02-07 14:16:10.130250
1000115,1000037,1000030,2,69.7,147.01,2025-02-07 14:16:10.130250
1000116,1000038,1000003,6,120.14,877.21,2025-02-15 14:16:10.130250
1000117,1000039,1000048,1,176.91,100.46,2025-02-17 14:16:10.130250
1000118,1000039,1000048,1,160.68,91.25,2025-02-17 14:16:10.130250
1000119,1000039,1000045,3,147.65,251.54,2025-02-17 14:16:10.130250
1000120,1000040,1000017,1,795.73,710.1,2025-02-16 14:16:10.130250
1000121,1000040,1000033,4,53.58,191.27,2025-02-16 14:16:10.130250
1000122,1000041,1000002,2,1073.24,1218.94,2025-02-17 14:16:10.130250
1000123,1000041,1000040,3,35.09,59.78,2025-02-17 14:16:10.130250
1000124,1000042,1000046,3,587.42,1572.61,2025-02-16 14:16:10.130250
1000125,1000042,1000017,2,734.06,1310.14,2025-02-16 14:16:10.130250
1000126,1000042,1000046,2,649.52,1159.25,2025-02-16 14:16:10.130250
1000127,1000042,1000001,2,858.66,1532.5,2025-02-16 14:16:10.130250
1000128,1000042,1000044,2,1208.68,2157.21,2025-02-16 14:16:10.130250
1000129,1000042,1000017,3,840.6,2250.41,2025-02-16 14:16:10.130250
1000130,1000043,1000033,2,57.45,65.24,2025-02-10 14:16:10.130250
1000131,1000044,1000016,2,3063.5,4473.53,2025-02-12 14:16:10.130250
1000132,1000044,1000049,4,279.13,815.21,2025-02-12 14:16:10.130250
1000133,1000044,1000015,2,118.56,173.13,2025-02-12 14:16:10.130250
1000134,1000044,1000035,1,56.78,41.45,2025-02-12 14:16:10.130250
1000135,1000044,1000012,1,159.9,116.74,2025-02-12 14:16:10.130250
1000136,1000044,1000041,2,63.04,92.06,2025-02-12 14:16:10.130250
1000137,1000044,1000044,2,1000.24,1460.61,2025-02-12 14:16:10.130250
1000138,1000045,1000015,2,114.76,186.21,2025-02-13 14:16:10.130250
1000139,1000045,1000046,1,669.86,543.43,2025-02-13 14:16:10.130250
1000140,1000045,1000015,3,117.27,285.42,2025-02-13 14:16:10.130250
1000141,1000046,1000006,1,9.36,11.39,2025-02-15 14:16:10.130250
1000142,1000046,1000036,2,92.87,226.02,2025-02-15 14:16:10.130250
1000143,1000046,1000035,1,65.19,79.33,2025-02-15 14:16:10.130250
1000144,1000046,1000023,2,46.63,113.48,2025-02-15 14:16:10.130250
1000145,1000046,1000005,2,19.44,47.31,2025-02-15 14:16:10.130250
1000146,1000046,1000031,5,56.33,342.77,2025-02-15 14:16:10.130250
1000147,1000046,1000030,1,78.46,95.48,2025-02-15 14:16:10.130250
1000148,1000047,1000048,1,175.64,142.49,2025-02-13 14:16:10.130250
1000149,1000047,1000040,1,38.17,30.97,2025-02-13 14:16:10.130250
1000150,1000047,1000034,3,159.59,388.4,2025-02-13 14:16:10.130250
1000151,1000047,1000045,2,146.22,237.25,2025-02-13 14:16:10.130250
1000152,1000047,1000008,2,312.25,506.64,2025-02-13 14:16:10.130250
1000153,1000048,1000003,3,115.56,365.64,2025-02-14 14:16:10.130250
1000154,1000048,1000015,1,129.67,136.75,2025-02-14 14:16:10.130250
1000155,1000048,1000003,1,114.47,120.72,2025-02-14 14:16:10.130250
1000156,1000049,1000035,1,62.44,75.99,2025-02-01 14:16:10.130250
1000157,1000049,1000006,2,9.7,23.62,2025-02-01 14:16:10.130250
1000158,1000049,1000005,2,20.1,48.93,2025-02-01 14:16:10.130250
1000159,1000049,1000022,1,886.31,1078.54,2025-02-01 14:16:10.130250
1000160,1000050,1000044,3,1159.26,2821.38,2025-02-13 14:16:10.130250
1000161,1000050,1000027,3,1082.43,2634.4,2025-02-13 14:16:10.130250
1000162,1000050,1000027,3,1121.93,2730.53,2025-02-13 14:16:10.130250
1000163,1000051,1000008,2,314.21,356.87,2025-02-17 14:16:10.130250
1000164,1000051,1000004,3,118.83,202.44,2025-02-17 14:16:10.130250
1000165,1000051,1000009,2,134.13,152.34,2025-02-17 14:16:10.130250
1000166,1000052,1000036,1,83.85,71.42,2025-01-27 14:16:10.130250
1000167,1000053,1000031,4,57.82,131.35,2025-02-10 14:16:10.130250
1000168,1000053,1000030,3,74.88,127.57,2025-02-10 14:16:10.130250
1000169,1000053,1000031,3,64.74,110.29,2025-02-10 14:16:10.130250
1000170,1000053,1000047,1,79.46,45.12,2025-02-10 14:16:10.130250
1000171,1000054,1000023,1,40.91,29.87,2025-02-12 14:16:10.130250
1000172,1000054,1000006,2,9.39,13.72,2025-02-12 14:16:10.130250
1000173,1000054,1000032,2,498.92,728.56,2025-02-12 14:16:10.130250
1000174,1000054,1000042,4,464.82,1357.52,2025-02-12 14:16:10.130250
1000175,1000054,1000018,2,74.78,109.19,2025-02-12 14:16:10.130250
1000176,1000055,1000042,3,474.53,1270.4,2025-02-16 14:16:10.130250
1000177,1000055,1000003,1,114.83,102.47,2025-02-16 14:16:10.130250
1000178,1000055,1000009,2,121.39,216.65,2025-02-16 14:16:10.130250
1000179,1000056,1000023,1,46.36,33.85,2025-02-12 14:16:10.130250
1000180,1000056,1000030,1,75.09,54.83,2025-02-12 14:16:10.130250
1000181,1000056,1000025,3,67.04,146.85,2025-02-12 14:16:10.130250
1000182,1000057,1000019,2,160.55,208.4,2025-02-11 14:16:10.130250
1000183,1000058,1000010,1,1070.09,868.12,2025-02-13 14:16:10.130250
1000184,1000058,1000035,3,57.37,139.62,2025-02-13 14:16:10.130250
1000185,1000059,1000002,2,1050.98,1875.77,2025-02-16 14:16:10.130250
1000186,1000059,1000044,1,1024.87,914.58,2025-02-16 14:16:10.130250
1000187,1000060,1000044,2,1021.99,1658.2,2025-02-06 14:16:10.130250
1000188,1000060,1000043,2,372.74,604.78,2025-02-06 14:16:10.130250
1000189,1000061,1000031,1,62.15,50.42,2025-02-13 14:16:10.130250
1000190,1000061,1000030,2,75.56,122.6,2025-02-13 14:16:10.130250
1000191,1000061,1000030,1,82.5,66.93,2025-02-13 14:16:10.130250
1000192,1000061,1000031,2,55.01,89.25,2025-02-13 14:16:10.130250
1000193,1000062,1000047,1,84.8,75.68,2025-02-09 14:16:10.130250
1000194,1000062,1000012,1,161.66,144.26,2025-02-09 14:16:10.130250
1000195,1000063,1000046,3,652.9,2065.72,2025-02-14 14:16:10.130250
1000196,1000063,1000021,2,1313.92,2771.41,2025-02-14 14:16:10.130250
1000197,1000063,1000021,1,1221.5,1288.24,2025-02-14 14:16:10.130250
1000198,1000063,1000027,3,1061.3,3357.86,2025-02-14 14:16:10.130250
1000199,1000063,1000017,2,872.44,1840.21,2025-02-14 14:16:10.130250
1000200,1000064,1000047,1,79.53,87.1,2025-01-29 14:16:10.130250
1000201,1000064,1000036,2,80.42,176.15,2025-01-29 14:16:10.130250
1000202,1000064,1000009,5,123.19,674.6,2025-01-29 14:16:10.130250
1000203,1000065,1000042,2,479.81,544.95,2025-02-17 14:16:10.130250
1000204,1000066,1000042,4,477.48,2324.16,2025-02-15 14:16:10.130250
1000205,1000067,1000010,2,1222.75,1388.76,2025-02-17 14:16:10.130250
1000206,1000067,1000002,2,1079.29,1225.82,2025-02-17 14:16:10.130250
1000207,1000067,1000002,4,1032.96,2346.41,2025-02-17 14:16:10.130250
1000208,1000068,1000050,1,647.08,367.47,2025-02-17 14:16:10.130250
1000209,1000068,1000012,3,150.41,256.25,2025-02-17 14:16:10.130250
1000210,1000069,1000046,1,594.63,627.12,2025-02-14 14:16:10.130250
1000211,1000070,1000011,2,100.51,195.69,2025-01-28 14:16:10.130250
1000212,1000071,1000030,1,68.44,44.42,2025-02-11 14:16:10.130250
1000213,1000071,1000020,3,181.11,352.63,2025-02-11 14:16:10.130250
1000214,1000071,1000038,3,115.9,225.66,2025-02-11 14:16:10.130250
1000215,1000071,1000028,2,369.16,479.17,2025-02-11 14:16:10.130250
1000216,1000071,1000025,1,68.11,44.21,2025-02-11 14:16:10.130250
1000217,1000072,1000026,1,1836.43,1936.77,2025-02-14 14:16:10.130250
1000218,1000072,1000009,1,130.3,137.42,2025-02-14 14:16:10.130250
1000219,1000072,1000010,1,1222.43,1289.22,2025-02-14 14:16:10.130250
1000220,1000073,1000027,3,989.41,1685.61,2025-02-10 14:16:10.130250
1000221,1000073,1000002,1,1173.58,666.45,2025-02-10 14:16:10.130250
1000222,1000073,1000031,1,57.43,32.62,2025-02-10 14:16:10.130250
1000223,1000073,1000014,2,995.76,1130.95,2025-02-10 14:16:10.130250
1000224,1000074,1000034,1,157.57,89.48,2025-02-17 14:16:10.130250
1000225,1000074,1000012,6,152.49,519.57,2025-02-17 14:16:10.130250
1000226,1000075,1000021,3,1140.87,4164.95,2025-02-01 14:16:10.130250
1000227,1000075,1000017,2,798.29,1942.87,2025-02-01 14:16:10.130250
1000228,1000075,1000021,3,1190.52,4346.21,2025-02-01 14:16:10.130250
1000229,1000076,1000044,3,999.34,4742.75,2025-01-31 14:16:10.130250
1000230,1000077,1000014,1,978.11,1547.32,2025-01-24 14:16:10.130250
1000231,1000077,1000015,2,123.36,390.29,2025-01-24 14:16:10.130250
1000232,1000077,1000043,1,405.26,641.1,2025-01-24 14:16:10.130250
1000233,1000077,1000033,1,50.35,79.66,2025-01-24 14:16:10.130250
1000234,1000078,1000032,3,600.25,1606.95,2025-02-02 14:16:10.130250
1000235,1000078,1000011,5,97.35,434.37,2025-02-02 14:16:10.130250
1000236,1000078,1000039,2,178.25,318.14,2025-02-02 14:16:10.130250
1000237,1000079,1000020,4,160.64,781.93,2025-02-08 14:16:10.130250
1000238,1000079,1000020,3,164.68,601.19,2025-02-08 14:16:10.130250
1000239,1000079,1000028,1,334.28,406.78,2025-02-08 14:16:10.130250
1000240,1000079,1000022,1,808.92,984.37,2025-02-08 14:16:10.130250
1000241,1000080,1000017,1,771.57,625.94,2025-02-06 14:16:10.130250
1000242,1000080,1000042,2,436.4,708.06,2025-02-06 14:16:10.130250
1000243,1000080,1000046,2,658.24,1068.01,2025-02-06 14:16:10.130250
1000244,1000080,1000046,1,693.61,562.7,2025-02-06 14:16:10.130250
1000245,1000081,1000012,2,162.7,237.58,2025-02-12 14:16:10.130250
1000246,1000082,1000042,2,448.79,946.62,2025-02-14 14:16:10.130250
1000247,1000083,1000015,3,110.29,268.42,2025-02-06 14:16:10.130250
1000248,1000083,1000003,2,106.48,172.76,2025-02-06 14:16:10.130250
1000249,1000083,1000003,5,126.77,514.2,2025-02-06 14:16:10.130250
1000250,1000084,1000004,2,134.56,294.74,2025-01-22 14:16:10.130250
1000251,1000084,1000011,2,104.03,227.86,2025-01-22 14:16:10.130250
1000252,1000084,1000032,2,541.64,1186.42,2025-01-22 14:16:10.130250
1000253,1000084,1000049,3,248.24,815.63,2025-01-22 14:16:10.130250
1000254,1000084,1000007,1,142.46,156.02,2025-01-22 14:16:10.130250
1000255,1000084,1000046,1,665.98,729.38,2025-01-22 14:16:10.130250
1000256,1000084,1000011,2,106.18,232.59,2025-01-22 14:16:10.130250
1000257,1000085,1000012,2,155.88,177.04,2025-02-17 14:16:10.130250
1000258,1000086,1000038,2,127.8,311.03,2025-01-23 14:16:10.130250
1000259,1000086,1000023,1,42.81,52.1,2025-01-23 14:16:10.130250
1000260,1000086,1000025,1,61.86,75.28,2025-01-23 14:16:10.130250
1000261,1000086,1000042,1,449.99,547.59,2025-01-23 14:16:10.130250
1000262,1000087,1000034,3,160.53,312.55,2025-02-11 14:16:10.130250
1000263,1000087,1000004,1,130.6,84.76,2025-02-11 14:16:10.130250
1000264,1000087,1000017,2,836.84,1086.24,2025-02-11 14:16:10.130250
1000265,1000088,1000009,2,132.57,258.12,2025-01-28 14:16:10.130250
1000266,1000088,1000024,2,250.56,487.85,2025-01-28 14:16:10.130250
1000267,1000088,1000034,1,143.2,139.41,2025-01-28 14:16:10.130250
1000268,1000088,1000004,2,134.35,261.58,2025-01-28 14:16:10.130250
1000269,1000089,1000007,2,131.11,234.0,2025-02-16 14:16:10.130250
1000270,1000089,1000001,2,840.93,1500.86,2025-02-16 14:16:10.130250
1000271,1000089,1000026,2,1836.66,3278.02,2025-02-16 14:16:10.130250
1000272,1000090,1000029,2,115.03,130.65,2025-02-17 14:16:10.130250
1000273,1000090,1000033,2,56.37,64.02,2025-02-17 14:16:10.130250
1000274,1000091,1000018,3,76.48,130.29,2025-02-17 14:16:10.130250
1000275,1000092,1000024,1,244.44,158.64,2025-02-18 14:16:10.130250
1000276,1000092,1000008,2,312.59,405.75,2025-02-18 14:16:10.130250
1000277,1000093,1000021,3,1306.27,2225.43,2025-02-17 14:16:10.130250
1000278,1000093,1000016,3,3424.14,5833.52,2025-02-17 14:16:10.130250
1000279,1000093,1000031,1,67.1,38.1,2025-02-17 14:16:10.130250
1000280,1000094,1000027,1,1020.62,579.59,2025-02-17 14:16:10.130250
1000281,1000094,1000046,1,650.35,369.32,2025-02-17 14:16:10.130250
1000282,1000094,1000027,2,1184.47,1345.27,2025-02-17 14:16:10.130250
1000283,1000094,1000016,2,3061.56,3477.21,2025-02-17 14:16:10.130250
1000284,1000095,1000004,2,122.93,139.62,2025-02-17 14:16:10.130250
1000285,1000095,1000021,2,1208.45,1372.52,2025-02-17 14:16:10.130250
1000286,1000095,1000003,1,118.54,67.31,2025-02-17 14:16:10.130250
1000287,1000095,1000045,1,133.11,75.59,2025-02-17 14:16:10.130250
1000288,1000096,1000005,1,17.66,12.9,2025-02-12 14:16:10.130250
1000289,1000096,1000035,1,65.01,47.47,2025-02-12 14:16:10.130250
1000290,1000096,1000006,1,9.99,7.29,2025-02-12 14:16:10.130250
1000291,1000097,1000023,3,44.94,98.44,2025-02-12 14:16:10.130250
1000292,1000097,1000043,2,368.52,538.13,2025-02-12 14:16:10.130250
1000293,1000098,1000009,2,119.88,155.6,2025-02-04 14:16:10.130250
1000294,1000098,1000045,2,147.53,191.5,2025-02-04 14:16:10.130250
1000295,1000098,1000048,1,186.81,121.24,2025-02-04 14:16:10.130250
1000296,1000099,1000030,1,77.49,44.0,2025-02-03 14:16:10.130250
1000297,1000099,1000045,1,147.15,83.56,2025-02-03 14:16:10.130250
1000298,1000099,1000013,3,107.32,182.83,2025-02-03 14:16:10.130250
1000299,1000099,1000005,3,19.34,32.95,2025-02-03 14:16:10.130250
1000300,1000100,1000009,2,132.28,236.09,2025-02-09 14:16:10.130250
1000301,1000100,1000009,4,122.02,435.54,2025-02-09 14:16:10.130250
1000302,1000101,1000010,2,1177.27,1337.1,2025-02-17 14:16:10.130250
1000303,1000101,1000020,2,156.46,177.7,2025-02-17 14:16:10.130250
1000304,1000101,1000022,2,833.85,947.06,2025-02-17 14:16:10.130250
1000305,1000102,1000011,2,90.73,117.77,2025-02-04 14:16:10.130250
1000306,1000102,1000033,1,57.15,37.09,2025-02-04 14:16:10.130250
1000307,1000102,1000019,2,170.61,221.46,2025-02-04 14:16:10.130250
1000308,1000102,1000019,2,180.81,234.69,2025-02-04 14:16:10.130250
1000309,1000103,1000041,1,55.72,67.81,2025-02-01 14:16:10.130250
1000310,1000103,1000047,2,76.02,185.01,2025-02-01 14:16:10.130250
1000311,1000103,1000006,2,9.9,24.1,2025-02-01 14:16:10.130250
1000312,1000104,1000021,1,1108.19,1348.55,2025-02-01 14:16:10.130250
1000313,1000104,1000026,2,1785.01,4344.33,2025-02-01 14:16:10.130250
1000314,1000104,1000040,2,35.58,86.6,2025-02-01 14:16:10.130250
1000315,1000104,1000048,2,189.48,461.16,2025-02-01 14:16:10.130250
1000316,1000105,1000011,1,90.63,80.87,2025-02-16 14:16:10.130250
1000317,1000105,1000038,2,129.78,231.63,2025-02-16 14:16:10.130250
1000318,1000106,1000049,2,254.66,454.51,2025-02-16 14:16:10.130250
1000319,1000107,1000049,4,243.0,551.97,2025-02-17 14:16:10.130250
1000320,1000107,1000043,4,408.21,927.25,2025-02-17 14:16:10.130250
1000321,1000107,1000034,1,154.23,87.59,2025-02-17 14:16:10.130250
1000322,1000108,1000015,4,122.8,318.78,2025-02-18 14:16:10.130250
1000323,1000108,1000049,1,286.69,186.06,2025-02-18 14:16:10.130250
1000324,1000108,1000019,2,170.67,221.53,2025-02-18 14:16:10.130250
1000325,1000109,1000035,5,62.62,380.99,2025-02-08 14:16:10.130250
1000326,1000109,1000023,1,46.61,56.72,2025-02-08 14:16:10.130250
1000327,1000110,1000009,1,128.63,135.66,2025-02-07 14:16:10.130250
1000328,1000110,1000048,2,157.28,331.75,2025-02-07 14:16:10.130250
1000329,1000110,1000034,1,158.37,167.02,2025-02-07 14:16:10.130250
1000330,1000111,1000009,5,126.97,566.55,2025-02-09 14:16:10.130250
1000331,1000111,1000007,2,127.78,228.05,2025-02-09 14:16:10.130250
1000332,1000111,1000002,2,1168.18,2084.93,2025-02-09 14:16:10.130250
1000333,1000112,1000028,2,369.11,419.22,2025-02-03 14:16:10.130250
1000334,1000112,1000042,1,429.97,244.17,2025-02-03 14:16:10.130250
1000335,1000112,1000006,2,10.21,11.6,2025-02-03 14:16:10.130250
1000336,1000113,1000009,2,131.0,148.79,2025-02-17 14:16:10.130250
1000337,1000113,1000040,1,37.43,21.26,2025-02-17 14:16:10.130250
1000338,1000113,1000004,2,126.39,143.55,2025-02-17 14:16:10.130250
1000339,1000113,1000009,1,127.65,72.49,2025-02-17 14:16:10.130250
1000340,1000113,1000039,2,159.49,181.14,2025-02-17 14:16:10.130250
1000341,1000113,1000024,2,254.95,289.57,2025-02-17 14:16:10.130250
1000342,1000114,1000026,3,1846.72,3595.61,2025-02-11 14:16:10.130250
1000343,1000114,1000034,3,159.4,310.36,2025-02-11 14:16:10.130250
1000344,1000114,1000028,4,321.67,835.06,2025-02-11 14:16:10.130250
1000345,1000115,1000001,3,793.91,1352.54,2025-02-03 14:16:10.130250
1000346,1000115,1000029,2,127.05,144.3,2025-02-03 14:16:10.130250
1000347,1000116,1000027,2,1058.2,1373.56,2025-02-11 14:16:10.130250
1000348,1000117,1000023,1,44.2,39.45,2025-02-09 14:16:10.130250
1000349,1000118,1000024,2,241.82,274.65,2025-02-17 14:16:10.130250
1000350,1000118,1000034,5,155.4,441.23,2025-02-17 14:16:10.130250
1000351,1000118,1000048,4,163.98,372.49,2025-02-17 14:16:10.130250
1000352,1000119,1000006,2,8.63,12.61,2025-02-12 14:16:10.130250
1000353,1000119,1000006,1,10.05,7.34,2025-02-12 14:16:10.130250
1000354,1000120,1000040,4,40.1,169.17,2025-02-07 14:16:10.130250
1000355,1000120,1000032,1,529.73,558.67,2025-02-07 14:16:10.130250
1000356,1000121,1000014,3,934.05,2045.94,2025-02-12 14:16:10.130250
1000357,1000121,1000014,2,939.34,1371.69,2025-02-12 14:16:10.130250
1000358,1000122,1000014,2,938.03,1369.77,2025-02-12 14:16:10.130250
1000359,1000122,1000025,2,60.82,88.82,2025-02-12 14:16:10.130250
1000360,1000122,1000030,3,76.39,167.33,2025-02-12 14:16:10.130250
1000361,1000123,1000002,2,1198.49,2916.86,2025-02-15 14:16:10.130250
1000362,1000123,1000004,3,131.64,480.59,2025-02-15 14:16:10.130250
1000363,1000124,1000048,1,167.65,95.21,2025-02-03 14:16:10.130250
